zip_code,state_code,state_name,city,time_zone
51460,IA,Iowa,Ricketts,America/Chicago
51461,IA,Iowa,Schleswig,America/Chicago
51465,IA,Iowa,Vail,America/Chicago
51467,IA,Iowa,Westside,America/Chicago
51520,IA,Iowa,Arion,America/Chicago
51528,IA,Iowa,Dow City,America/Chicago
50003,IA,Iowa,Adel,America/Chicago
50038,IA,Iowa,Booneville,America/Chicago
50039,IA,Iowa,Bouton,America/Chicago
50063,IA,Iowa,Dallas Center,America/Chicago
50066,IA,Iowa,Dawson,America/Chicago
50069,IA,Iowa,De Soto,America/Chicago
50070,IA,Iowa,Dexter,America/Chicago
50109,IA,Iowa,Granger,America/Chicago
50146,IA,Iowa,Linden,America/Chicago
50167,IA,Iowa,Minburn,America/Chicago
50220,IA,Iowa,Perry,America/Chicago
50233,IA,Iowa,Redfield,America/Chicago
50261,IA,Iowa,Van Meter,America/Chicago
50263,IA,Iowa,Waukee,America/Chicago
50276,IA,Iowa,Woodward,America/Chicago
52537,IA,Iowa,Bloomfield,America/Chicago
52538,IA,Iowa,West Grove,America/Chicago
52552,IA,Iowa,Drakesville,America/Chicago
52560,IA,Iowa,Floris,America/Chicago
52584,IA,Iowa,Pulaski,America/Chicago
50065,IA,Iowa,Davis City,America/Chicago
50067,IA,Iowa,Decatur,America/Chicago
50103,IA,Iowa,Garden Grove,America/Chicago
50108,IA,Iowa,Grand River,America/Chicago
50140,IA,Iowa,Lamoni,America/Chicago
50144,IA,Iowa,Leon,America/Chicago
50262,IA,Iowa,Van Wert,America/Chicago
50264,IA,Iowa,Weldon,America/Chicago
50654,IA,Iowa,Masonville,America/Chicago
52035,IA,Iowa,Colesburg,America/Chicago
52036,IA,Iowa,Delaware,America/Chicago
52038,IA,Iowa,Dundee,America/Chicago
52041,IA,Iowa,Earlville,America/Chicago
52050,IA,Iowa,Greeley,America/Chicago
52057,IA,Iowa,Manchester,America/Chicago
52223,IA,Iowa,Delhi,America/Chicago
52237,IA,Iowa,Hopkinton,America/Chicago
52330,IA,Iowa,Ryan,America/Chicago
52601,IA,Iowa,Burlington,America/Chicago
52623,IA,Iowa,Danville,America/Chicago
52637,IA,Iowa,Mediapolis,America/Chicago
52638,IA,Iowa,Middletown,America/Chicago
52650,IA,Iowa,Sperry,America/Chicago
52655,IA,Iowa,West Burlington,America/Chicago
52660,IA,Iowa,Yarmouth,America/Chicago
51331,IA,Iowa,Arnolds Park,America/Chicago
51347,IA,Iowa,Lake Park,America/Chicago
51351,IA,Iowa,Milford,America/Chicago
51355,IA,Iowa,Okoboji,America/Chicago
51360,IA,Iowa,Spirit Lake,America/Chicago
51363,IA,Iowa,Superior,America/Chicago
51364,IA,Iowa,Terril,America/Chicago
52001,IA,Iowa,Dubuque,America/Chicago
52002,IA,Iowa,Dubuque,America/Chicago
52003,IA,Iowa,Dubuque,America/Chicago
52004,IA,Iowa,Dubuque,America/Chicago
52032,IA,Iowa,Bernard,America/Chicago
52033,IA,Iowa,Cascade,America/Chicago
52039,IA,Iowa,Durango,America/Chicago
52040,IA,Iowa,Dyersville,America/Chicago
52045,IA,Iowa,Epworth,America/Chicago
52046,IA,Iowa,Farley,America/Chicago
52053,IA,Iowa,Holy Cross,America/Chicago
52056,IA,Iowa,Luxemburg,America/Chicago
52065,IA,Iowa,New Vienna,America/Chicago
52068,IA,Iowa,Peosta,America/Chicago
52073,IA,Iowa,Sherrill,America/Chicago
52078,IA,Iowa,Worthington,America/Chicago
52079,IA,Iowa,Zwingle,America/Chicago
52099,IA,Iowa,Dubuque,America/Chicago
50514,IA,Iowa,Armstrong,America/Chicago
50531,IA,Iowa,Dolliver,America/Chicago
50578,IA,Iowa,Ringsted,America/Chicago
51334,IA,Iowa,Estherville,America/Chicago
51344,IA,Iowa,Gruver,America/Chicago
51365,IA,Iowa,Wallingford,America/Chicago
50606,IA,Iowa,Arlington,America/Chicago
50655,IA,Iowa,Maynard,America/Chicago
50662,IA,Iowa,Oelwein,America/Chicago
50664,IA,Iowa,Oran,America/Chicago
50681,IA,Iowa,Westgate,America/Chicago
52130,IA,Iowa,Alpha,America/Chicago
52135,IA,Iowa,Clermont,America/Chicago
52141,IA,Iowa,Elgin,America/Chicago
52142,IA,Iowa,Fayette,America/Chicago
52147,IA,Iowa,Hawkeye,America/Chicago
52164,IA,Iowa,Randalia,America/Chicago
52166,IA,Iowa,Saint Lucas,America/Chicago
52169,IA,Iowa,Wadena,America/Chicago
52171,IA,Iowa,Waucoma,America/Chicago
52175,IA,Iowa,West Union,America/Chicago
50435,IA,Iowa,Floyd,America/Chicago
50458,IA,Iowa,Nora Springs,America/Chicago
50468,IA,Iowa,Rockford,America/Chicago
50471,IA,Iowa,Rudd,America/Chicago
50616,IA,Iowa,Charles City,America/Chicago
50620,IA,Iowa,Colwell,America/Chicago
50653,IA,Iowa,Marble Rock,America/Chicago
50041,IA,Iowa,Bradford,America/Chicago
50227,IA,Iowa,Popejoy,America/Chicago
50420,IA,Iowa,Alexander,America/Chicago
50427,IA,Iowa,Chapin,America/Chicago
50431,IA,Iowa,Coulter,America/Chicago
50441,IA,Iowa,Hampton,America/Chicago
50452,IA,Iowa,Latimer,America/Chicago
50475,IA,Iowa,Sheffield,America/Chicago
50633,IA,Iowa,Geneva,America/Chicago
50640,IA,Iowa,Hansell,America/Chicago
51639,IA,Iowa,Farragut,America/Chicago
51640,IA,Iowa,Hamburg,America/Chicago
51645,IA,Iowa,Imogene,America/Chicago
51648,IA,Iowa,Percival,America/Chicago
51649,IA,Iowa,Randolph,America/Chicago
51650,IA,Iowa,Riverton,America/Chicago
51652,IA,Iowa,Sidney,America/Chicago
51653,IA,Iowa,Tabor,America/Chicago
51654,IA,Iowa,Thurman,America/Chicago
51655,IA,Iowa,Bartlett,America/Chicago
50050,IA,Iowa,Churdan,America/Chicago
50059,IA,Iowa,Cooper,America/Chicago
50064,IA,Iowa,Dana,America/Chicago
50107,IA,Iowa,Grand Junction,America/Chicago
50129,IA,Iowa,Jefferson,America/Chicago
50217,IA,Iowa,Paton,America/Chicago
50235,IA,Iowa,Rippey,America/Chicago
51462,IA,Iowa,Scranton,America/Chicago
50609,IA,Iowa,Beaman,America/Chicago
50621,IA,Iowa,Conrad,America/Chicago
50624,IA,Iowa,Dike,America/Chicago
50638,IA,Iowa,Grundy Center,America/Chicago
50642,IA,Iowa,Holland,America/Chicago
50657,IA,Iowa,Morrison,America/Chicago
50669,IA,Iowa,Reinbeck,America/Chicago
50673,IA,Iowa,Stout,America/Chicago
50680,IA,Iowa,Wellsburg,America/Chicago
50026,IA,Iowa,Bagley,America/Chicago
50029,IA,Iowa,Bayard,America/Chicago
50048,IA,Iowa,Casey,America/Chicago
50115,IA,Iowa,Guthrie Center,America/Chicago
50128,IA,Iowa,Jamaica,America/Chicago
50164,IA,Iowa,Menlo,America/Chicago
50216,IA,Iowa,Panora,America/Chicago
50250,IA,Iowa,Stuart,America/Chicago
50277,IA,Iowa,Yale,America/Chicago
50034,IA,Iowa,Blairsburg,America/Chicago
50075,IA,Iowa,Ellsworth,America/Chicago
50130,IA,Iowa,Jewell,America/Chicago
50132,IA,Iowa,Kamrar,America/Chicago
50231,IA,Iowa,Randall,America/Chicago
50246,IA,Iowa,Stanhope,America/Chicago
50249,IA,Iowa,Stratford,America/Chicago
50271,IA,Iowa,Williams,America/Chicago
50595,IA,Iowa,Webster City,America/Chicago
50423,IA,Iowa,Britt,America/Chicago
50430,IA,Iowa,Corwith,America/Chicago
50432,IA,Iowa,Crystal Lake,America/Chicago
50438,IA,Iowa,Garner,America/Chicago
50439,IA,Iowa,Goodell,America/Chicago
50447,IA,Iowa,Kanawha,America/Chicago
50449,IA,Iowa,Klemme,America/Chicago
50484,IA,Iowa,Woden,America/Chicago
50006,IA,Iowa,Alden,America/Chicago
50043,IA,Iowa,Buckeye,America/Chicago
50102,IA,Iowa,Garden City,America/Chicago
50122,IA,Iowa,Hubbard,America/Chicago
50126,IA,Iowa,Iowa Falls,America/Chicago
50206,IA,Iowa,New Providence,America/Chicago
50230,IA,Iowa,Radcliffe,America/Chicago
50258,IA,Iowa,Union,America/Chicago
50259,IA,Iowa,Gifford,America/Chicago
50269,IA,Iowa,Whitten,America/Chicago
50601,IA,Iowa,Ackley,America/Chicago
50627,IA,Iowa,Eldora,America/Chicago
50672,IA,Iowa,Steamboat Rock,America/Chicago
51529,IA,Iowa,Dunlap,America/Chicago
51545,IA,Iowa,Little Sioux,America/Chicago
51546,IA,Iowa,Logan,America/Chicago
51550,IA,Iowa,Magnolia,America/Chicago
51555,IA,Iowa,Missouri Valley,America/Chicago
51556,IA,Iowa,Modale,America/Chicago
51557,IA,Iowa,Mondamin,America/Chicago
51563,IA,Iowa,Persia,America/Chicago
51564,IA,Iowa,Pisgah,America/Chicago
51579,IA,Iowa,Woodbine,America/Chicago
52630,IA,Iowa,Hillsboro,America/Chicago
52641,IA,Iowa,Mount Pleasant,America/Chicago
52642,IA,Iowa,Rome,America/Chicago
52644,IA,Iowa,Mount Union,America/Chicago
52645,IA,Iowa,New London,America/Chicago
52647,IA,Iowa,Olds,America/Chicago
52649,IA,Iowa,Salem,America/Chicago
52652,IA,Iowa,Swedesburg,America/Chicago
52654,IA,Iowa,Wayland,America/Chicago
52659,IA,Iowa,Winfield,America/Chicago
50466,IA,Iowa,Riceville,America/Chicago
50628,IA,Iowa,Elma,America/Chicago
52134,IA,Iowa,Chester,America/Chicago
52136,IA,Iowa,Cresco,America/Chicago
52155,IA,Iowa,Lime Springs,America/Chicago
52163,IA,Iowa,Protivin,America/Chicago
50519,IA,Iowa,Bode,America/Chicago
50520,IA,Iowa,Bradgate,America/Chicago
50529,IA,Iowa,Dakota City,America/Chicago
50541,IA,Iowa,Gilmore City,America/Chicago
50545,IA,Iowa,Hardy,America/Chicago
50548,IA,Iowa,Humboldt,America/Chicago
50558,IA,Iowa,Livermore,America/Chicago
50570,IA,Iowa,Ottosen,America/Chicago
50577,IA,Iowa,Renwick,America/Chicago
50582,IA,Iowa,Rutland,America/Chicago
50591,IA,Iowa,Thor,America/Chicago
51006,IA,Iowa,Battle Creek,America/Chicago
51020,IA,Iowa,Galva,America/Chicago
51025,IA,Iowa,Holstein,America/Chicago
51431,IA,Iowa,Arthur,America/Chicago
51445,IA,Iowa,Ida Grove,America/Chicago
52203,IA,Iowa,Amana,America/Chicago
52204,IA,Iowa,Amana,America/Chicago
52220,IA,Iowa,Conroy,America/Chicago
52236,IA,Iowa,Homestead,America/Chicago
52251,IA,Iowa,Ladora,America/Chicago
52301,IA,Iowa,Marengo,America/Chicago
52307,IA,Iowa,Middle Amana,America/Chicago
52308,IA,Iowa,Millersburg,America/Chicago
52316,IA,Iowa,North English,America/Chicago
52325,IA,Iowa,Parnell,America/Chicago
52334,IA,Iowa,South Amana,America/Chicago
52347,IA,Iowa,Victor,America/Chicago
52357,IA,Iowa,West Amana,America/Chicago
52361,IA,Iowa,Williamsburg,America/Chicago
52030,IA,Iowa,Andrew,America/Chicago
52031,IA,Iowa,Bellevue,America/Chicago
52054,IA,Iowa,La Motte,America/Chicago
52060,IA,Iowa,Maquoketa,America/Chicago
52064,IA,Iowa,Miles,America/Chicago
52069,IA,Iowa,Preston,America/Chicago
52070,IA,Iowa,Sabula,America/Chicago
52071,IA,Iowa,Saint Donatus,America/Chicago
52074,IA,Iowa,Spragueville,America/Chicago
52075,IA,Iowa,Springbrook,America/Chicago
52207,IA,Iowa,Baldwin,America/Chicago
52309,IA,Iowa,Monmouth,America/Chicago
50028,IA,Iowa,Baxter,America/Chicago
50054,IA,Iowa,Colfax,America/Chicago
50127,IA,Iowa,Ira,America/Chicago
50135,IA,Iowa,Kellogg,America/Chicago
50137,IA,Iowa,Killduff,America/Chicago
50153,IA,Iowa,Lynnville,America/Chicago
50168,IA,Iowa,Mingo,America/Chicago
50170,IA,Iowa,Monroe,America/Chicago
50208,IA,Iowa,Newton,America/Chicago
50228,IA,Iowa,Prairie City,America/Chicago
50232,IA,Iowa,Reasnor,America/Chicago
50251,IA,Iowa,Sully,America/Chicago
52533,IA,Iowa,Batavia,America/Chicago
52556,IA,Iowa,Fairfield,America/Chicago
52557,IA,Iowa,Fairfield,America/Chicago
52567,IA,Iowa,Libertyville,America/Chicago
52580,IA,Iowa,Packwood,America/Chicago
52635,IA,Iowa,Lockridge,America/Chicago
52235,IA,Iowa,Hills,America/Chicago
52240,IA,Iowa,Iowa City,America/Chicago
52241,IA,Iowa,Coralville,America/Chicago
52242,IA,Iowa,Iowa City,America/Chicago
52243,IA,Iowa,Iowa City,America/Chicago
52244,IA,Iowa,Iowa City,America/Chicago
52245,IA,Iowa,Iowa City,America/Chicago
52246,IA,Iowa,Iowa City,America/Chicago
52317,IA,Iowa,North Liberty,America/Chicago
52319,IA,Iowa,Oakdale,America/Chicago
52322,IA,Iowa,Oxford,America/Chicago
52333,IA,Iowa,Solon,America/Chicago
52338,IA,Iowa,Swisher,America/Chicago
52340,IA,Iowa,Tiffin,America/Chicago
52755,IA,Iowa,Lone Tree,America/Chicago
52205,IA,Iowa,Anamosa,America/Chicago
52212,IA,Iowa,Center Junction,America/Chicago
52230,IA,Iowa,Hale,America/Chicago
52252,IA,Iowa,Langworthy,America/Chicago
52305,IA,Iowa,Martelle,America/Chicago
52310,IA,Iowa,Monticello,America/Chicago
52312,IA,Iowa,Morley,America/Chicago
52320,IA,Iowa,Olin,America/Chicago
52321,IA,Iowa,Onslow,America/Chicago
52323,IA,Iowa,Oxford Junction,America/Chicago
52331,IA,Iowa,Scotch Grove,America/Chicago
52362,IA,Iowa,Wyoming,America/Chicago
50104,IA,Iowa,Gibson,America/Chicago
50136,IA,Iowa,Keswick,America/Chicago
50255,IA,Iowa,Thornburg,America/Chicago
50268,IA,Iowa,What Cheer,America/Chicago
52231,IA,Iowa,Harper,America/Chicago
52248,IA,Iowa,Keota,America/Chicago
52250,IA,Iowa,Kinross,America/Chicago
52335,IA,Iowa,South English,America/Chicago
52355,IA,Iowa,Webster,America/Chicago
52550,IA,Iowa,Delta,America/Chicago
52562,IA,Iowa,Hayesville,America/Chicago
52563,IA,Iowa,Hedrick,America/Chicago
52568,IA,Iowa,Martinsburg,America/Chicago
52576,IA,Iowa,Ollie,America/Chicago
52585,IA,Iowa,Richland,America/Chicago
52591,IA,Iowa,Sigourney,America/Chicago
50451,IA,Iowa,Lakota,America/Chicago
50480,IA,Iowa,Titonka,America/Chicago
50483,IA,Iowa,Wesley,America/Chicago
50511,IA,Iowa,Algona,America/Chicago
50517,IA,Iowa,Bancroft,America/Chicago
50522,IA,Iowa,Burt,America/Chicago
50539,IA,Iowa,Fenton,America/Chicago
50556,IA,Iowa,Ledyard,America/Chicago
50559,IA,Iowa,Lone Rock,America/Chicago
50560,IA,Iowa,Lu Verne,America/Chicago
50590,IA,Iowa,Swea City,America/Chicago
50598,IA,Iowa,Whittemore,America/Chicago
52619,IA,Iowa,Argyle,America/Chicago
52624,IA,Iowa,Denmark,America/Chicago
52625,IA,Iowa,Donnellson,America/Chicago
52627,IA,Iowa,Fort Madison,America/Chicago
52631,IA,Iowa,Houghton,America/Chicago
52632,IA,Iowa,Keokuk,America/Chicago
52639,IA,Iowa,Montrose,America/Chicago
52648,IA,Iowa,Pilot Grove,America/Chicago
52656,IA,Iowa,West Point,America/Chicago
52657,IA,Iowa,Saint Paul,America/Chicago
52658,IA,Iowa,Wever,America/Chicago
52202,IA,Iowa,Alburnett,America/Chicago
52213,IA,Iowa,Center Point,America/Chicago
52214,IA,Iowa,Central City,America/Chicago
52218,IA,Iowa,Coggon,America/Chicago
52219,IA,Iowa,Prairieburg,America/Chicago
52227,IA,Iowa,Ely,America/Chicago
52228,IA,Iowa,Fairfax,America/Chicago
52233,IA,Iowa,Hiawatha,America/Chicago
52253,IA,Iowa,Lisbon,America/Chicago
52302,IA,Iowa,Marion,America/Chicago
52314,IA,Iowa,Mount Vernon,America/Chicago
52324,IA,Iowa,Palo,America/Chicago
52328,IA,Iowa,Robins,America/Chicago
52336,IA,Iowa,Springville,America/Chicago
52341,IA,Iowa,Toddville,America/Chicago
52344,IA,Iowa,Troy Mills,America/Chicago
52350,IA,Iowa,Viola,America/Chicago
52352,IA,Iowa,Walker,America/Chicago
52401,IA,Iowa,Cedar Rapids,America/Chicago
52402,IA,Iowa,Cedar Rapids,America/Chicago
52403,IA,Iowa,Cedar Rapids,America/Chicago
52404,IA,Iowa,Cedar Rapids,America/Chicago
52405,IA,Iowa,Cedar Rapids,America/Chicago
52406,IA,Iowa,Cedar Rapids,America/Chicago
52407,IA,Iowa,Cedar Rapids,America/Chicago
52408,IA,Iowa,Cedar Rapids,America/Chicago
52409,IA,Iowa,Cedar Rapids,America/Chicago
52410,IA,Iowa,Cedar Rapids,America/Chicago
52411,IA,Iowa,Cedar Rapids,America/Chicago
52497,IA,Iowa,Cedar Rapids,America/Chicago
52498,IA,Iowa,Cedar Rapids,America/Chicago
52499,IA,Iowa,Cedar Rapids,America/Chicago
52640,IA,Iowa,Morning Sun,America/Chicago
52646,IA,Iowa,Oakville,America/Chicago
52653,IA,Iowa,Wapello,America/Chicago
52737,IA,Iowa,Columbus City,America/Chicago
52738,IA,Iowa,Columbus Junction,America/Chicago
52752,IA,Iowa,Grandview,America/Chicago
52754,IA,Iowa,Letts,America/Chicago
50049,IA,Iowa,Chariton,America/Chicago
50068,IA,Iowa,Derby,America/Chicago
50151,IA,Iowa,Lucas,America/Chicago
50238,IA,Iowa,Russell,America/Chicago
50272,IA,Iowa,Williamson,America/Chicago
51230,IA,Iowa,Alvord,America/Chicago
51235,IA,Iowa,Doon,America/Chicago
51237,IA,Iowa,George,America/Chicago
51240,IA,Iowa,Inwood,America/Chicago
51241,IA,Iowa,Larchwood,America/Chicago
51242,IA,Iowa,Lester,America/Chicago
51243,IA,Iowa,Little Rock,America/Chicago
51246,IA,Iowa,Rock Rapids,America/Chicago
50033,IA,Iowa,Bevington,America/Chicago
50072,IA,Iowa,Earlham,America/Chicago
50155,IA,Iowa,Macksburg,America/Chicago
50218,IA,Iowa,Patterson,America/Chicago
50222,IA,Iowa,Peru,America/Chicago
50240,IA,Iowa,Saint Charles,America/Chicago
50257,IA,Iowa,Truro,America/Chicago
50273,IA,Iowa,Winterset,America/Chicago
50027,IA,Iowa,Barnes City,America/Chicago
50143,IA,Iowa,Leighton,America/Chicago
50207,IA,Iowa,New Sharon,America/Chicago
50253,IA,Iowa,Taintor,America/Chicago
52534,IA,Iowa,Beacon,America/Chicago
52543,IA,Iowa,Cedar,America/Chicago
52561,IA,Iowa,Fremont,America/Chicago
52577,IA,Iowa,Oskaloosa,America/Chicago
52586,IA,Iowa,Rose Hill,America/Chicago
52595,IA,Iowa,University Park,America/Chicago
50044,IA,Iowa,Bussey,America/Chicago
50057,IA,Iowa,Columbia,America/Chicago
50062,IA,Iowa,Dallas,America/Chicago
50116,IA,Iowa,Hamilton,America/Chicago
50119,IA,Iowa,Harvey,America/Chicago
50138,IA,Iowa,Knoxville,America/Chicago
50163,IA,Iowa,Melcher,America/Chicago
50197,IA,Iowa,Knoxville,America/Chicago
50198,IA,Iowa,Knoxville,America/Chicago
50214,IA,Iowa,Otley,America/Chicago
50219,IA,Iowa,Pella,America/Chicago
50221,IA,Iowa,Pershing,America/Chicago
50225,IA,Iowa,Pleasantville,America/Chicago
50252,IA,Iowa,Swan,America/Chicago
50256,IA,Iowa,Tracy,America/Chicago
50005,IA,Iowa,Albion,America/Chicago
50051,IA,Iowa,Clemons,America/Chicago
50078,IA,Iowa,Ferguson,America/Chicago
50106,IA,Iowa,Gilman,America/Chicago
50120,IA,Iowa,Haverhill,America/Chicago
50141,IA,Iowa,Laurel,America/Chicago
50142,IA,Iowa,Le Grand,America/Chicago
50148,IA,Iowa,Liscomb,America/Chicago
50158,IA,Iowa,Marshalltown,America/Chicago
50162,IA,Iowa,Melbourne,America/Chicago
50234,IA,Iowa,Rhodes,America/Chicago
50239,IA,Iowa,Saint Anthony,America/Chicago
50247,IA,Iowa,State Center,America/Chicago
50637,IA,Iowa,Green Mountain,America/Chicago
51533,IA,Iowa,Emerson,America/Chicago
51534,IA,Iowa,Glenwood,America/Chicago
51540,IA,Iowa,Hastings,America/Chicago
51541,IA,Iowa,Henderson,America/Chicago
51551,IA,Iowa,Malvern,America/Chicago
51554,IA,Iowa,Mineola,America/Chicago
51561,IA,Iowa,Pacific Junction,America/Chicago
51571,IA,Iowa,Silver City,America/Chicago
50426,IA,Iowa,Carpenter,America/Chicago
50454,IA,Iowa,Little Cedar,America/Chicago
50455,IA,Iowa,Mc Intire,America/Chicago
50460,IA,Iowa,Orchard,America/Chicago
50461,IA,Iowa,Osage,America/Chicago
50472,IA,Iowa,Saint Ansgar,America/Chicago
50476,IA,Iowa,Stacyville,America/Chicago
50481,IA,Iowa,Toeterville,America/Chicago
51010,IA,Iowa,Castana,America/Chicago
51034,IA,Iowa,Mapleton,America/Chicago
51040,IA,Iowa,Onawa,America/Chicago
51051,IA,Iowa,Rodney,America/Chicago
51059,IA,Iowa,Turin,America/Chicago
51060,IA,Iowa,Ute,America/Chicago
51063,IA,Iowa,Whiting,America/Chicago
51523,IA,Iowa,Blencoe,America/Chicago
51558,IA,Iowa,Moorhead,America/Chicago
51572,IA,Iowa,Soldier,America/Chicago
50150,IA,Iowa,Lovilia,America/Chicago
52531,IA,Iowa,Albia,America/Chicago
52569,IA,Iowa,Melrose,America/Chicago
50847,IA,Iowa,Grant,America/Chicago
50864,IA,Iowa,Villisca,America/Chicago
51532,IA,Iowa,Elliott,America/Chicago
51566,IA,Iowa,Red Oak,America/Chicago
51573,IA,Iowa,Stanton,America/Chicago
51591,IA,Iowa,Red Oak,America/Chicago
52720,IA,Iowa,Atalissa,America/Chicago
52739,IA,Iowa,Conesville,America/Chicago
52749,IA,Iowa,Fruitland,America/Chicago
52759,IA,Iowa,Montpelier,America/Chicago
52760,IA,Iowa,Moscow,America/Chicago
52761,IA,Iowa,Muscatine,America/Chicago
52766,IA,Iowa,Nichols,America/Chicago
52769,IA,Iowa,Stockton,America/Chicago
52776,IA,Iowa,West Liberty,America/Chicago
52778,IA,Iowa,Wilton,America/Chicago
51009,IA,Iowa,Calumet,America/Chicago
51046,IA,Iowa,Paullina,America/Chicago
51058,IA,Iowa,Sutherland,America/Chicago
51201,IA,Iowa,Sheldon,America/Chicago
51231,IA,Iowa,Archer,America/Chicago
51245,IA,Iowa,Primghar,America/Chicago
51248,IA,Iowa,Sanborn,America/Chicago
51346,IA,Iowa,Hartley,America/Chicago
51232,IA,Iowa,Ashton,America/Chicago
51249,IA,Iowa,Sibley,America/Chicago
51330,IA,Iowa,Allendorf,America/Chicago
51345,IA,Iowa,Harris,America/Chicago
51349,IA,Iowa,May City,America/Chicago
51350,IA,Iowa,Melvin,America/Chicago
51354,IA,Iowa,Ocheyedan,America/Chicago
51601,IA,Iowa,Shenandoah,America/Chicago
51602,IA,Iowa,Shenandoah,America/Chicago
51603,IA,Iowa,Shenandoah,America/Chicago
51630,IA,Iowa,Blanchard,America/Chicago
51631,IA,Iowa,Braddyville,America/Chicago
51632,IA,Iowa,Clarinda,America/Chicago
51636,IA,Iowa,Coin,America/Chicago
51637,IA,Iowa,College Springs,America/Chicago
51638,IA,Iowa,Essex,America/Chicago
51647,IA,Iowa,Northboro,America/Chicago
51651,IA,Iowa,Shambaugh,America/Chicago
51656,IA,Iowa,Yorktown,America/Chicago
51693,IA,Iowa,Shenandoah,America/Chicago
50515,IA,Iowa,Ayrshire,America/Chicago
50527,IA,Iowa,Curlew,America/Chicago
50528,IA,Iowa,Cylinder,America/Chicago
50536,IA,Iowa,Emmetsburg,America/Chicago
50562,IA,Iowa,Mallard,America/Chicago
50580,IA,Iowa,Rodman,America/Chicago
50597,IA,Iowa,West Bend,America/Chicago
51342,IA,Iowa,Graettinger,America/Chicago
51358,IA,Iowa,Ruthven,America/Chicago
51001,IA,Iowa,Akron,America/Chicago
51008,IA,Iowa,Brunsville,America/Chicago
51017,IA,Iowa,Craig,America/Chicago
51024,IA,Iowa,Hinton,America/Chicago
51028,IA,Iowa,Kingsley,America/Chicago
51031,IA,Iowa,Le Mars,America/Chicago
51038,IA,Iowa,Merrill,America/Chicago
51045,IA,Iowa,Oyens,America/Chicago
51050,IA,Iowa,Remsen,America/Chicago
51057,IA,Iowa,Struble,America/Chicago
51062,IA,Iowa,Westfield,America/Chicago
50540,IA,Iowa,Fonda,America/Chicago
50546,IA,Iowa,Havelock,America/Chicago
50553,IA,Iowa,Fonda,America/Chicago
50554,IA,Iowa,Laurens,America/Chicago
50571,IA,Iowa,Palmer,America/Chicago
50573,IA,Iowa,Plover,America/Chicago
50574,IA,Iowa,Pocahontas,America/Chicago
50581,IA,Iowa,Rolfe,America/Chicago
50593,IA,Iowa,Varina,America/Chicago
50007,IA,Iowa,Alleman,America/Chicago
50009,IA,Iowa,Altoona,America/Chicago
50015,IA,Iowa,Ankeny,America/Chicago
50021,IA,Iowa,Ankeny,America/Chicago
50023,IA,Iowa,Ankeny,America/Chicago
50032,IA,Iowa,Berwick,America/Chicago
50035,IA,Iowa,Bondurant,America/Chicago
50073,IA,Iowa,Elkhart,America/Chicago
50111,IA,Iowa,Grimes,America/Chicago
50131,IA,Iowa,Johnston,America/Chicago
50169,IA,Iowa,Mitchellville,America/Chicago
50226,IA,Iowa,Polk City,America/Chicago
50237,IA,Iowa,Runnells,America/Chicago
50243,IA,Iowa,Sheldahl,America/Chicago
50265,IA,Iowa,West Des Moines,America/Chicago
50266,IA,Iowa,West Des Moines,America/Chicago
50301,IA,Iowa,Des Moines,America/Chicago
50302,IA,Iowa,Des Moines,America/Chicago
50303,IA,Iowa,Des Moines,America/Chicago
50304,IA,Iowa,Des Moines,America/Chicago
50305,IA,Iowa,Des Moines,America/Chicago
50306,IA,Iowa,Des Moines,America/Chicago
